,Longitude,Latitude,MRT_Station
112,103.915935470521,1.39455906596969,Riviera Lrt Station
113,103.916263098527,1.3943256111184,Riviera Lrt Station
114,103.912708744367,1.39397080711083,Coral Edge Lrt Station
115,103.91265223397,1.39368465222162,Coral Edge Lrt Station
116,103.9061760136,1.39930265660882,Cove Lrt Station
117,103.822509807219,1.26508503461184,Harbourfront MRT Station
118,103.889793336526,1.3266787588073,Macpherson MRT Station
119,103.890665675221,1.32585503018196,Macpherson MRT Station
120,103.890262565574,1.32548152990651,Macpherson MRT Station
121,103.886084357383,1.38937900794855,Tongkang Lrt Station
122,103.885962114119,1.38918016099808,Tongkang Lrt Station
123,103.890409161732,1.38669795588852,Renjong Lrt Station
124,103.890438192124,1.38681414421555,Renjong Lrt Station
125,103.897321723817,1.3841763860699,Ranggung Lrt Station
126,103.897223938055,1.38410488340512,Ranggung Lrt Station
127,103.902147558141,1.38407450287348,Kangkar Lrt Station
128,103.902276368029,1.38376520316725,Kangkar Lrt Station
129,103.905445630714,1.38818538545215,Bakau Lrt Station
130,103.905482124043,1.387840799257,Bakau Lrt Station
131,103.906018791652,1.39134048641742,Rumbia Lrt Station
132,103.906105819366,1.39141424178713,Rumbia Lrt Station
133,103.786907466321,1.29902749872281,One-North MRT Station
134,103.784809631882,1.29242811590855,Kent Ridge MRT Station
135,103.784465895365,1.29431588700949,Kent Ridge MRT Station
136,103.782006397072,1.28305527354176,Haw Par Villa MRT Station
137,103.79203018692,1.27600323278505,Pasir Panjang MRT Station
138,103.802355553663,1.27210695805434,Labrador Park MRT Station
139,103.80988373092,1.2707212262114,Telok Blangah MRT Station
140,103.807799119073,1.32533306908018,Tan Kah Kee MRT Station
141,103.764234480711,1.36983331859629,Cashew MRT Station
142,103.796566082121,1.33078046994618,Sixth Avenue MRT Station
143,103.783030260215,1.33553707766976,King Albert Park MRT Station
144,103.767108459936,1.36208433991773,Hillview MRT Station
145,103.761922934209,1.37900796974076,Bukit Panjang MRT Station
146,103.852375021633,1.30340410653552,Rochor MRT Station
147,103.852427746441,1.27979623969206,Downtown MRT Station
148,103.848506543896,1.28188738923558,Telok Ayer MRT Station
149,103.697155373411,1.33734462692044,Pioneer MRT Station
150,103.697129452876,1.33783162800548,Pioneer MRT Station
151,103.845656003885,1.27644796791678,Tanjong Pagar MRT Station
152,103.790930065154,1.30629814162477,Buona Vista MRT Station
153,103.9006164696,1.39432752151004,Compassvale Lrt Station
154,103.900706597553,1.39453417229989,Compassvale Lrt Station
155,103.906693304924,1.41666406794097,Punggol Point Lrt Station
156,103.906817792333,1.41691476791429,Punggol Point Lrt Station
157,103.900073808053,1.4117727733571,Nibong Lrt Station
158,103.900531554207,1.4119103237023,Nibong Lrt Station
159,103.898335680078,1.40836843102047,Sumang Lrt Station
160,103.898757123956,1.40848790183837,Sumang Lrt Station
161,103.852478046399,1.27952791063231,Downtown MRT Station
162,103.85290812847,1.27960131828225,Downtown MRT Station
163,103.853152091961,1.27944436839161,Downtown MRT Station
164,103.853013759131,1.27917604078089,Downtown MRT Station
165,103.848841656061,1.28225066426407,Telok Ayer MRT Station
166,103.855806657255,1.3117658772962,Farrer Park MRT Station
167,103.856098852115,1.31188350806091,Farrer Park MRT Station
168,103.860706833288,1.31791481647231,Boon Keng MRT Station
169,103.868966444703,1.33280135224287,Potong Pasir MRT Station
170,103.864151747702,1.29966075968377,Nicoll Highway MRT Station
171,103.814976905734,1.32253463294936,Botanic Gardens MRT Station
172,103.807965230708,1.31749372589551,Farrer Road MRT Station
173,103.807389234558,1.31755201617223,Farrer Road MRT Station
174,103.795753770113,1.31071120133272,Holland Village MRT Station
175,103.796139102483,1.31122026577719,Holland Village MRT Station
176,103.859596872187,1.28283490868894,Bayfront MRT Station
177,103.859759180227,1.28270522470828,Bayfront MRT Station
178,103.775450679441,1.34158221454984,Beauty World MRT Station
179,103.850201081965,1.35105321993329,Bishan MRT Station
180,103.848304991722,1.35057959871202,Bishan MRT Station
181,103.861502357069,1.32010687599131,Boon Keng MRT Station
182,103.89570545661,1.39237084363153,Sengkang MRT Station
183,103.895636894365,1.39179563766207,Sengkang MRT Station
184,103.895405720754,1.39182911971822,Sengkang MRT Station
185,103.895209399885,1.39088158609449,Sengkang MRT Station
186,103.902305996656,1.40533957622685,Punggol MRT Station
187,103.901798524363,1.40443833617806,Punggol Lrt Station
188,103.902598196988,1.40518624176365,Punggol MRT Station
189,103.902115639183,1.40430062572978,Punggol Lrt Station
190,103.893463152237,1.38264972282021,Buangkok MRT Station
191,103.835090842713,1.42911681431371,Yishun MRT Station
192,103.888214067772,1.33462087723075,Tai Seng MRT Station
193,103.878908693925,1.34350106152933,Bartley MRT Station
194,103.880255893265,1.34224874921609,Bartley MRT Station
195,103.873546495734,1.34972769951436,Serangoon MRT Station
196,103.873957395391,1.349481680255,Serangoon MRT Station
197,103.874321946576,1.3499015921065,Serangoon MRT Station
198,103.873694014498,1.35059510442143,Serangoon MRT Station
199,103.871449340349,1.35094827793695,Serangoon MRT Station
200,103.862918299956,1.35173853791277,Lorong Chuan MRT Station
201,103.864933673465,1.35143910357514,Lorong Chuan MRT Station
202,103.840058918077,1.34786607217308,Marymount MRT Station
203,103.839087956801,1.34898038642137,Marymount MRT Station
204,103.844747857191,1.29964924216132,Dhoby Ghaut MRT Station
205,103.839406731225,1.33710531669564,Caldecott MRT Station
206,103.961942958226,1.33532172433891,Expo MRT Station
207,103.962075287596,1.33525294423695,Expo MRT Station
208,103.800533463258,1.44015239674676,Admiralty MRT Station
209,103.801364534451,1.4405333880723,Admiralty MRT Station
210,103.849343273705,1.3694405305965,Ang Mo Kio MRT Station
211,103.85873192474,1.28096742397164,Bayfront MRT Station
212,103.858441003652,1.28110463709187,Bayfront MRT Station
213,103.859493846611,1.28283435447098,Bayfront MRT Station
214,103.945089563334,1.35353908166709,Tampines MRT Station
215,103.891975029135,1.37214183483289,Hougang MRT Station
216,103.892445723159,1.37020857826092,Hougang MRT Station
217,103.884721732122,1.36020562306327,Kovan MRT Station
218,103.885450578,1.36002801014446,Kovan MRT Station
219,103.884307428636,1.35970758870125,Kovan MRT Station
220,103.902894137842,1.31951727489935,Eunos MRT Station
221,103.902582077618,1.3195625452698,Eunos MRT Station
222,103.912899288746,1.32115210805545,Kembangan MRT Station
223,103.912941079407,1.32092376028202,Kembangan MRT Station
224,103.929157143095,1.32356863615635,Bedok MRT Station
225,103.929673089995,1.32426834276114,Bedok MRT Station
226,103.849596100655,1.36968532219972,Ang Mo Kio MRT Station
227,103.849939000741,1.3694647065051,Ang Mo Kio MRT Station
228,103.84831225598,1.35106443927374,Bishan MRT Station
229,103.848432923875,1.35103483777104,Bishan MRT Station
230,103.848209281294,1.35058491153989,Bishan MRT Station
231,103.847440830591,1.34067216394317,Braddell MRT Station
232,103.846406497231,1.34074431901447,Braddell MRT Station
233,103.846429540721,1.34106899206951,Braddell MRT Station
234,103.847577567476,1.33231553664677,Toa Payoh MRT Station
235,103.847319773632,1.33299410183748,Toa Payoh MRT Station
236,103.843339733476,1.31989588603478,Novena MRT Station
237,103.844389333871,1.32109486830236,Novena MRT Station
238,103.846517406156,1.33327874598633,Toa Payoh MRT Station
239,103.871053804158,1.3398672199419,Woodleigh MRT Station
240,103.870940604568,1.33851065441145,Woodleigh MRT Station
241,103.870508468145,1.33858314946013,Woodleigh MRT Station
242,103.861903675519,1.31923519599748,Boon Keng MRT Station
243,103.868703893188,1.33106671097983,Potong Pasir MRT Station
244,103.869333239363,1.33114814073399,Potong Pasir MRT Station
245,103.838399326576,1.3000284884874,Somerset MRT Station
246,103.787565456204,1.29971469760634,One-North MRT Station
247,103.850474275507,1.29604621307724,Bras Basah MRT Station
248,103.851327253386,1.29685892177104,Bras Basah MRT Station
249,103.850249852705,1.29701443296395,Bras Basah MRT Station
250,103.85015752098,1.29755148518356,Bras Basah MRT Station
251,103.850423192511,1.29753545171709,Bras Basah MRT Station
252,103.856305554739,1.29337054827687,Esplanade MRT Station
253,103.749766564931,1.34952006073274,Bukit Batok MRT Station
254,103.843476210528,1.28540645998668,Chinatown MRT Station
255,103.749118394189,1.34840537590496,Bukit Batok MRT Station
256,103.749973990258,1.34956107535244,Bukit Batok MRT Station
257,103.751726614847,1.35906497975184,Bukit Gombak MRT Station
258,103.752076389375,1.35906984624156,Bukit Gombak MRT Station
259,103.751950990526,1.35929785281919,Bukit Gombak MRT Station
260,103.706145547967,1.33842069565789,Boon Lay MRT Station
261,103.705955152611,1.33873810873339,Boon Lay MRT Station
262,103.705408994969,1.33827998808197,Boon Lay MRT Station
263,103.721712827003,1.34430416996866,Lakeside MRT Station
264,103.721075412743,1.34408145751948,Lakeside MRT Station
265,103.761754685561,1.42512594915704,Kranji MRT Station
266,103.763063555247,1.37802038374966,Bukit Panjang Lrt Station
267,103.763178520546,1.3778632485676,Bukit Panjang Lrt Station
268,103.901911509627,1.41586536048285,Samudera Lrt Station
269,103.902361560111,1.41590585709171,Samudera Lrt Station
270,103.906781529506,1.4128757347357,Teck Lee Lrt Station
271,103.906510789934,1.41292900309077,Teck Lee Lrt Station
272,103.905038571005,1.40970250004176,Sam Kee Lrt Station
273,103.766793014963,1.37760322809516,Petir Lrt Station
274,103.771327842297,1.37629711719364,Pending Lrt Station
275,103.772590574209,1.37985334676455,Bangkit Lrt Station
276,103.770675518445,1.38446507117965,Fajar Lrt Station
277,103.769409914802,1.38781155599523,Segar Lrt Station
278,103.764676792845,1.38683269953093,Jelapang Lrt Station
279,103.942653681878,1.35419392760642,Tampines MRT Station
280,103.871555607569,1.32156169874025,Geylang Bahru MRT Station
281,103.954540440781,1.35646076166742,Tampines East MRT Station
282,103.744557135368,1.38543128087598,Choa Chu Kang MRT Station
283,103.832770796508,1.30416113765593,Orchard MRT Station
284,103.832171601239,1.30316753447888,Orchard MRT Station
285,103.838458985164,1.30076651877174,Somerset MRT Station
286,103.846787971786,1.29844509204817,Dhoby Ghaut MRT Station
287,103.845229558929,1.29905589070891,Dhoby Ghaut MRT Station
288,103.84537229423,1.29974847066982,Dhoby Ghaut MRT Station
289,103.845842318018,1.29963489191106,Dhoby Ghaut MRT Station
290,103.855685703914,1.30000694069987,Bugis MRT Station
291,103.853020413551,1.29322711034183,City Hall MRT Station
292,103.851960217746,1.29309991857995,City Hall MRT Station
293,103.856336627673,1.3007821987657,Bugis MRT Station
294,103.855924081461,1.30120408956464,Bugis MRT Station
295,103.838657701712,1.2816024282435,Outram Park MRT Station
296,103.838934837217,1.28167534568857,Outram Park MRT Station
297,103.846544590474,1.2766717422527,Tanjong Pagar MRT Station
298,103.84483401421,1.27640850073994,Tanjong Pagar MRT Station
299,103.846533557964,1.27608922999502,Tanjong Pagar MRT Station
300,103.846908800204,1.27606482826343,Tanjong Pagar MRT Station
301,103.851621715866,1.28525828120125,Raffles Place MRT Station
302,103.851522595155,1.28321158212436,Raffles Place MRT Station
303,103.851479978299,1.28460687453702,Raffles Place MRT Station
304,103.851478131997,1.28501689730178,Raffles Place MRT Station
305,103.851438353658,1.28412514770369,Raffles Place MRT Station
306,103.851353214562,1.28364139087742,Raffles Place MRT Station
307,103.845030131864,1.29993066561743,Dhoby Ghaut MRT Station
308,103.840386787096,1.28021335386912,Outram Park MRT Station
309,103.839549241441,1.2789469557329,Outram Park MRT Station
310,103.838537251968,1.27905123851202,Outram Park MRT Station
311,103.846665833855,1.28938385187247,Clarke Quay MRT Station
312,103.847129742733,1.28940556680266,Clarke Quay MRT Station
313,103.846064543773,1.28689878783571,Clarke Quay MRT Station
314,103.847032643299,1.28900018307139,Clarke Quay MRT Station
315,103.842812853584,1.2846748973681,Chinatown MRT Station
316,103.744595143026,1.38497966418718,Choa Chu Kang Lrt Station
317,103.844428119405,1.28504408060892,Chinatown MRT Station
318,103.806182777133,1.29424726215095,Queenstown MRT Station
319,103.816994458553,1.28937070467351,Redhill MRT Station
320,103.81724937308,1.28948587536099,Redhill MRT Station
321,103.798057882031,1.30275277699775,Commonwealth MRT Station
322,103.797958292266,1.30264816140773,Commonwealth MRT Station
323,103.826990595146,1.28575945589882,Tiong Bahru MRT Station
324,103.827496413393,1.28636194139043,Tiong Bahru MRT Station
325,103.822531651626,1.26525988373469,Harbourfront MRT Station
326,103.820508811132,1.2651546823432,Harbourfront MRT Station
327,103.832039800882,1.30456047411925,Orchard MRT Station
328,103.832524259379,1.30489217813715,Orchard MRT Station
329,103.837881325391,1.31259779668808,Newton MRT Station
330,103.838219069361,1.31207546212127,Newton MRT Station
331,103.832619611515,1.30435439856042,Orchard MRT Station
332,103.863043062903,1.30716946047274,Lavender MRT Station
333,103.862650316623,1.30761853913167,Lavender MRT Station
334,103.871587075861,1.3117817705438,Kallang MRT Station
335,103.871730564168,1.31154048297553,Kallang MRT Station
336,103.882472887782,1.31648793030408,Aljunied MRT Station
337,103.882496650457,1.31623848534471,Aljunied MRT Station
338,103.848985089711,1.30656355535778,Little India MRT Station
339,103.854763767756,1.3135439659757,Farrer Park MRT Station
340,103.85265097068,1.31188353723816,Farrer Park MRT Station
341,103.853199391142,1.31142204648133,Farrer Park MRT Station
342,103.860673611302,1.29171166099886,Promenade MRT Station
343,103.847723804314,1.33237644203021,Toa Payoh MRT Station
344,103.720448529393,1.3439833412622,Lakeside MRT Station
345,103.733393135763,1.34156582633258,Chinese Garden MRT Station
346,103.732741825545,1.34198208956493,Chinese Garden MRT Station
347,103.732220154829,1.34243874323998,Chinese Garden MRT Station
348,103.742762081653,1.33274868462584,Jurong East MRT Station
349,103.741759898309,1.33398960393819,Jurong East MRT Station
350,103.742640162983,1.33252623564817,Jurong East MRT Station
351,103.747329880035,1.39806776806003,Yew Tee MRT Station
352,103.747195166471,1.39765547935269,Yew Tee MRT Station
353,103.74743189325,1.39700077173066,Yew Tee MRT Station
354,103.747111431,1.39727251197228,Yew Tee MRT Station
355,103.752092995698,1.35869526126909,Bukit Gombak MRT Station
356,103.749226841606,1.37846496701683,Keat Hong Lrt Station
357,103.753826102342,1.37656419493699,Teck Whye Lrt Station
358,103.758252475106,1.37861406821397,Phoenix Lrt Station
359,103.759597843573,1.38074511730578,Bukit Panjang MRT Station
360,103.892883836731,1.3834097909899,Buangkok MRT Station
361,103.84877332816,1.28249727503873,Telok Ayer MRT Station
362,103.787784810554,1.30007470288421,One-North MRT Station
363,103.784490451682,1.29398478516701,Kent Ridge MRT Station
364,103.784534656639,1.29321880284117,Kent Ridge MRT Station
365,103.848999982241,1.30685473719087,Little India MRT Station
366,103.762034360871,1.37876623763886,Bukit Panjang MRT Station
367,103.744560000291,1.38539999996952,Choa Chu Kang MRT Station
368,103.744470000052,1.38459999970902,Choa Chu Kang MRT Station
369,103.74447000019,1.38572999956458,Choa Chu Kang MRT Station
370,103.744110000392,1.38536999970775,Choa Chu Kang MRT Station
371,103.744620000447,1.38499999972745,Choa Chu Kang Lrt Station
372,103.660444143859,1.31903226656851,Gul Circle MRT Station
373,103.659434945517,1.31883718313345,Gul Circle MRT Station
374,103.648958741267,1.32076381711222,Tuas Crescent MRT Station
375,103.649286789109,1.32124359639868,Tuas Crescent MRT Station
376,103.639284344709,1.32987242413926,Tuas West Road MRT Station
377,103.639790711295,1.33018233023207,Tuas West Road MRT Station
378,103.637245720022,1.34042689920514,Tuas Link MRT Station
379,103.636840667474,1.34094007226858,Tuas Link MRT Station
380,103.962161021864,1.33595097171569,Expo MRT Station
381,103.963100681762,1.33483488834327,Expo MRT Station
382,103.888615211677,1.32619277755048,Macpherson MRT Station
383,103.962123376874,1.33486331350548,Expo MRT Station
384,103.888454834376,1.32514545867968,Macpherson MRT Station
385,103.963049007432,1.33501932038682,Expo MRT Station
386,103.961836795084,1.33548282216596,Expo MRT Station
387,103.96286574628,1.33471194824107,Expo MRT Station
388,103.818390607138,1.39782080405751,Springleaf MRT Station
389,103.818081623801,1.39768417887856,Springleaf MRT Station
390,103.785429080675,1.44793650249651,Woodlands North MRT Station
391,103.785102271425,1.44904729970725,Woodlands North MRT Station
392,103.788964328113,1.43584393593589,Woodlands MRT Station
393,103.787976768822,1.43449552583778,Woodlands MRT Station
394,103.793027463346,1.4273020172478,Woodlands South MRT Station
395,103.793413692732,1.42760496413455,Woodlands South MRT Station
396,103.794560497858,1.42742676003562,Woodlands South MRT Station
397,103.794423831787,1.42668424080276,Woodlands South MRT Station
398,103.818003414954,1.39878724836535,Springleaf MRT Station
399,103.835823452024,1.38589099008684,Lentor MRT Station
400,103.835359976701,1.38540982990749,Lentor MRT Station
401,103.837398080029,1.38460195423691,Lentor MRT Station
402,103.837338660064,1.3836277515433,Lentor MRT Station
403,103.836839532696,1.38416237536177,Lentor MRT Station
404,103.837461041245,1.37353209209743,Mayflower MRT Station
405,103.837031676998,1.37371976104919,Mayflower MRT Station
406,103.83671675131,1.37270397234703,Mayflower MRT Station
407,103.83628496724,1.37137730761848,Mayflower MRT Station
408,103.836795978097,1.37127632290154,Mayflower MRT Station
409,103.836760326587,1.37077733815485,Mayflower MRT Station
410,103.836308734746,1.37089614419322,Mayflower MRT Station
411,103.833635413994,1.36403718216562,Bright Hill MRT Station
412,103.833510631569,1.36328276235517,Bright Hill MRT Station
413,103.831953829452,1.3631639565255,Bright Hill MRT Station
414,103.832375711055,1.36218380484981,Bright Hill MRT Station
415,103.831833009004,1.35573657470655,Upper Thomson MRT Station
416,103.831916196892,1.35483364468235,Upper Thomson MRT Station
417,103.83263517825,1.35441782186373,Upper Thomson MRT Station
418,103.833924590606,1.35414456637885,Upper Thomson MRT Station
419,103.833793867314,1.35350301029652,Upper Thomson MRT Station
420,103.840387499238,1.33825972994181,Caldecott MRT Station
421,103.840464745299,1.33783202317926,Caldecott MRT Station
422,103.839882429752,1.33675087511065,Caldecott MRT Station
423,103.829254643947,1.44351133884481,Canberra MRT Station
424,103.829527975861,1.44363014106056,Canberra MRT Station
425,103.829700293337,1.44280446541205,Canberra MRT Station
426,103.829961741209,1.44293514818295,Canberra MRT Station
427,103.830116233173,1.44325591355701,Canberra MRT Station
428,103.786508083762,1.43667311468753,Woodlands MRT Station
429,103.787108225411,1.43724336703986,Woodlands MRT Station
430,103.788005465669,1.43754037357975,Woodlands MRT Station
431,103.785735624465,1.43669687524624,Woodlands MRT Station
432,103.789089109752,1.43481517513889,Woodlands MRT Station
433,103.79436521102,1.42584338690928,Woodlands South MRT Station
434,103.876261653892,1.3921582676261,Fernvale Lrt Station
435,103.762722523556,1.37792792775255,Bukit Panjang Lrt Station
436,103.763251851956,1.37802410264834,Bukit Panjang Lrt Station
437,103.945723041582,1.32706127581436,Tanah Merah MRT Station
438,103.945794727929,1.32685774838818,Tanah Merah MRT Station
439,103.764982102595,1.31537355787444,Clementi MRT Station
440,103.765185566729,1.31546912943168,Clementi MRT Station
441,103.790449175303,1.30730945077024,Buona Vista MRT Station
442,103.790656619433,1.30719725705854,Buona Vista MRT Station
443,103.79059939037,1.30691288861046,Buona Vista MRT Station
444,103.806311472758,1.29432990890605,Queenstown MRT Station
445,103.893684874277,1.39637321823541,Cheng Lim Lrt Station
446,103.893920331573,1.3961869711233,Cheng Lim Lrt Station
447,103.875566364382,1.39719803592397,Thanggam Lrt Station
448,103.875686836958,1.39719245833865,Thanggam Lrt Station
449,103.881139169799,1.39828419776009,Kupang Lrt Station
450,103.881137936207,1.39815879147241,Kupang Lrt Station
451,103.889407447882,1.39720034457508,Farmway Lrt Station
452,103.889115016848,1.39713347750584,Farmway Lrt Station
453,103.880159730519,1.39202617213173,Layar Lrt Station
454,103.880142799143,1.39214453741467,Layar Lrt Station
455,103.761940606096,1.42485264466106,Kranji MRT Station
456,103.762018515591,1.42473917121754,Kranji MRT Station
457,103.773820451036,1.43246952240006,Marsiling MRT Station
458,103.774210493312,1.43280169435331,Marsiling MRT Station
459,103.892788324105,1.31821599215008,Paya Lebar MRT Station
460,103.892217168632,1.31834746689885,Paya Lebar MRT Station
461,103.844645760434,1.38195362130605,Yio Chu Kang MRT Station
462,103.844834195491,1.3816444074307,Yio Chu Kang MRT Station
463,103.844946847542,1.38154752053604,Yio Chu Kang MRT Station
464,103.80054245816,1.44059628565794,Admiralty MRT Station
465,103.800989521918,1.44034566128304,Admiralty MRT Station
466,103.820109735758,1.44883731943313,Sembawang MRT Station
467,103.819790204572,1.44876826032584,Sembawang MRT Station
468,103.834783603184,1.42939716731595,Yishun MRT Station
469,103.834863485217,1.42910650744289,Yishun MRT Station
470,103.832886913694,1.41754470685258,Khatib MRT Station
471,103.83292241701,1.41705821242698,Khatib MRT Station
472,103.832706667743,1.41714341792972,Khatib MRT Station
473,103.820401560292,1.44892733153759,Sembawang MRT Station
474,103.949136940349,1.37288623635201,Pasir Ris MRT Station
475,103.949333426645,1.37284196908053,Pasir Ris MRT Station
476,103.944766312107,1.35376401254022,Tampines MRT Station
477,103.944903957895,1.35339831264921,Tampines MRT Station
478,103.744517798771,1.38573618540312,Choa Chu Kang MRT Station
479,103.849704822933,1.30635155408624,Little India MRT Station
480,103.850322159955,1.30742644439895,Little India MRT Station
481,103.852974635237,1.31245360639306,Farrer Park MRT Station
482,103.853266824822,1.31191067869135,Farrer Park MRT Station
483,103.854772747378,1.31232690903703,Farrer Park MRT Station
484,103.855500982372,1.31225903641299,Farrer Park MRT Station
485,103.987304579798,1.35722025606017,Changi Airport MRT Station
486,103.85492020244,1.29358640073634,Esplanade MRT Station
487,103.855855203772,1.29290433691952,Esplanade MRT Station
